Date Time,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg)
08.07.2012 12:20:00,984.32,21.51,296.0,14.74,65.34,25.7,16.79,8.91,10.68,17.06,1156.16,3.33,7.04,218.2
08.07.2012 13:20:00,983.65,19.49,294.03,16.51,82.9,22.69,18.81,3.88,11.98,19.12,1162.44,1.85,3.16,225.6
08.07.2012 14:20:00,983.06,22.5,297.11,15.07,62.84,27.3,17.15,10.14,10.93,17.45,1150.65,5.69,8.17,220.9
08.07.2012 15:20:00,983.02,23.35,297.97,13.53,54.04,28.74,15.53,13.21,9.89,15.8,1148.02,5.59,8.21,205.5
08.07.2012 16:20:00,982.92,23.6,298.23,12.68,50.35,29.18,14.69,14.49,9.35,14.95,1147.31,5.43,7.36,207.4
08.07.2012 17:20:00,982.98,24.04,298.66,12.56,48.65,29.96,14.57,15.38,9.27,14.83,1145.73,6.49,9.93,206.7
08.07.2012 18:20:00,983.09,23.67,298.28,12.5,49.54,29.3,14.52,14.78,9.24,14.76,1147.32,4.74,7.93,212.6
08.07.2012 19:20:00,983.3,22.21,296.8,13.01,55.95,26.82,15.01,11.82,9.55,15.26,1153.02,4.06,6.36,212.8
08.07.2012 20:20:00,983.61,20.44,294.99,13.4,63.99,24.07,15.4,8.67,9.8,15.66,1160.16,2.93,3.46,220.7
08.07.2012 21:20:00,984.32,19.69,294.18,12.61,63.65,22.97,14.62,8.35,9.29,14.86,1164.32,2.93,3.56,228.1
08.07.2012 22:20:00,984.76,18.57,293.01,12.66,68.47,21.42,14.67,6.76,9.32,14.9,1169.3,1.16,1.92,212.4
08.07.2012 23:20:00,985.09,18.45,292.87,13.06,70.8,21.26,15.06,6.21,9.56,15.28,1170.0,2.36,5.16,244.0
09.07.2012 00:20:00,985.14,17.31,291.72,11.54,68.83,19.79,13.62,6.17,8.65,13.83,1175.3,1.89,3.08,221.3
09.07.2012 01:20:00,985.33,16.14,290.53,10.82,70.7,18.37,12.99,5.38,8.24,13.18,1180.57,0.41,1.08,310.0
09.07.2012 02:20:00,985.75,14.68,289.02,10.46,75.8,16.73,12.68,4.05,8.04,12.86,1187.21,2.19,3.28,215.5
09.07.2012 03:20:00,986.11,14.41,288.72,10.55,77.6,16.44,12.76,3.68,8.09,12.94,1188.72,2.59,3.52,216.1
09.07.2012 04:20:00,986.56,13.76,288.03,10.6,81.2,15.76,12.8,2.96,8.11,12.97,1191.95,2.57,3.24,215.6
09.07.2012 05:20:00,986.72,15.61,289.88,11.02,74.1,17.76,13.16,4.6,8.34,13.34,1184.34,2.54,4.53,212.3
09.07.2012 06:20:00,986.65,16.93,291.21,11.56,70.6,19.32,13.64,5.68,8.64,13.83,1178.65,3.9,5.77,199.3
09.07.2012 07:20:00,986.61,17.42,291.7,11.55,68.4,19.93,13.63,6.3,8.64,13.82,1176.61,5.3,7.89,215.5
09.07.2012 08:20:00,986.37,18.54,292.85,11.46,63.38,21.38,13.55,7.83,8.59,13.74,1171.85,6.7,9.77,207.5
09.07.2012 09:20:00,986.47,19.53,293.83,11.36,59.16,22.75,13.46,9.29,8.53,13.64,1168.04,5.93,9.09,208.1
09.07.2012 10:20:00,986.67,20.24,294.53,9.99,51.68,23.77,12.28,11.49,7.78,12.45,1165.98,6.64,9.97,223.0
09.07.2012 11:20:00,986.5,21.0,295.31,10.68,51.66,24.91,12.87,12.04,8.15,13.04,1162.51,6.09,10.13,213.4
09.07.2012 12:20:00,986.23,21.94,296.27,10.28,47.48,26.38,12.53,13.86,7.94,12.7,1158.64,4.75,8.49,219.9
09.07.2012 13:20:00,986.31,22.42,296.75,10.37,46.38,27.17,12.6,14.57,7.98,12.77,1156.82,4.7,7.77,229.9
09.07.2012 14:20:00,985.96,23.4,297.76,10.4,43.81,28.83,12.63,16.2,8.01,12.81,1152.57,3.44,6.68,223.4
09.07.2012 15:20:00,985.8,23.01,297.38,10.32,44.62,28.16,12.56,15.59,7.97,12.74,1153.93,4.33,6.52,236.4
09.07.2012 16:20:00,985.8,22.5,296.87,11.36,49.3,27.3,13.46,13.84,8.54,13.65,1155.52,6.05,8.03,212.5
09.07.2012 17:20:00,986.04,21.6,295.95,11.73,53.39,25.84,13.8,12.05,8.75,13.99,1159.18,2.88,4.92,227.7
09.07.2012 18:20:00,985.97,20.92,295.27,12.04,56.79,24.79,14.08,10.71,8.93,14.28,1161.65,2.92,4.78,213.1
09.07.2012 19:20:00,985.68,20.7,295.07,12.04,57.59,24.45,14.08,10.37,8.94,14.29,1162.18,3.5,5.0,210.6
09.07.2012 20:20:00,985.99,19.2,293.54,12.0,63.02,22.28,14.04,8.24,8.91,14.24,1168.53,0.4,0.92,226.8
09.07.2012 21:20:00,986.9,17.49,291.75,12.01,70.2,20.02,14.05,5.97,8.9,14.24,1176.49,1.29,2.04,236.1
09.07.2012 22:20:00,987.14,17.11,291.35,12.26,73.1,19.54,14.29,5.26,9.05,14.47,1178.21,1.3,1.84,225.0
09.07.2012 23:20:00,987.18,16.19,290.42,12.41,78.3,18.43,14.43,4.0,9.14,14.62,1181.94,2.12,2.8,226.5
10.07.2012 00:20:00,987.02,16.42,290.66,12.6,78.1,18.7,14.61,4.1,9.26,14.8,1180.73,2.02,3.04,209.0
10.07.2012 01:20:00,987.08,16.31,290.55,12.53,78.3,18.57,14.54,4.03,9.22,14.73,1181.28,0.74,1.56,202.7
10.07.2012 02:20:00,987.12,16.02,290.25,12.61,80.2,18.23,14.62,3.61,9.27,14.81,1182.47,0.71,1.68,199.4
10.07.2012 03:20:00,986.91,15.91,290.16,12.75,81.5,18.11,14.76,3.35,9.35,14.95,1182.61,0.67,1.16,154.5
10.07.2012 04:20:00,987.11,15.57,289.8,12.81,83.6,17.72,14.81,2.91,9.39,15.0,1184.22,0.47,0.8,220.6
10.07.2012 05:20:00,987.2,15.64,289.87,12.91,83.8,17.8,14.91,2.88,9.45,15.11,1183.99,0.42,1.04,216.1
10.07.2012 06:20:00,987.32,16.64,290.86,13.41,81.2,18.97,15.4,3.57,9.76,15.6,1179.83,0.4,0.74,229.2
10.07.2012 07:20:00,987.36,17.69,291.91,13.91,78.5,20.27,15.91,4.36,10.09,16.12,1175.39,0.93,1.58,181.1
10.07.2012 08:20:00,987.4,20.92,295.15,12.86,59.97,24.79,14.87,9.92,9.42,15.05,1162.99,0.68,2.64,214.7
10.07.2012 09:20:00,987.48,20.25,294.47,12.51,61.07,23.78,14.53,9.26,9.2,14.71,1165.9,1.34,2.64,261.3
10.07.2012 10:20:00,987.27,21.7,295.94,11.65,52.76,26.0,13.72,12.28,8.69,13.9,1160.28,2.32,4.28,206.7
10.07.2012 11:20:00,987.29,22.15,296.39,12.15,53.07,26.72,14.18,12.54,8.98,14.37,1158.32,1.39,2.7,306.7
10.07.2012 12:20:00,987.12,22.52,296.78,12.37,52.65,27.33,14.39,12.94,9.12,14.58,1156.58,1.23,2.16,316.6
10.07.2012 13:20:00,986.68,22.66,296.96,11.82,50.33,27.57,13.87,13.69,8.79,14.06,1155.75,2.31,3.68,244.7
10.07.2012 14:20:00,986.48,23.22,297.54,11.86,48.79,28.52,13.91,14.6,8.82,14.1,1153.31,2.48,5.98,306.5
10.07.2012 15:20:00,986.14,22.93,297.27,12.62,52.21,28.02,14.63,13.39,9.28,14.84,1153.72,2.35,3.36,152.0
10.07.2012 16:20:00,985.92,23.29,297.65,13.7,54.84,28.64,15.7,12.93,9.97,15.93,1151.58,4.01,6.97,161.8
10.07.2012 17:20:00,985.44,23.2,297.61,14.26,57.18,28.48,16.29,12.2,10.34,16.53,1151.11,2.32,3.56,163.1
10.07.2012 18:20:00,985.88,19.72,294.07,14.43,71.5,23.02,16.46,6.56,10.45,16.69,1165.24,1.67,3.12,232.1
10.07.2012 19:20:00,985.93,19.06,293.41,14.01,72.5,22.09,16.02,6.08,10.17,16.24,1168.13,0.64,0.8,21.9
10.07.2012 20:20:00,985.92,18.87,293.22,14.18,74.2,21.83,16.2,5.63,10.28,16.43,1168.79,0.2,0.46,258.4
10.07.2012 21:20:00,986.2,17.86,292.18,14.21,79.2,20.49,16.23,4.26,10.3,16.46,1173.17,0.76,1.12,254.3
10.07.2012 22:20:00,985.99,16.72,291.05,13.75,82.6,19.07,15.75,3.32,9.99,15.97,1177.75,1.32,2.18,200.7
10.07.2012 23:20:00,985.94,15.84,290.17,13.52,86.1,18.02,15.52,2.51,9.85,15.74,1181.38,0.73,2.12,211.1
11.07.2012 00:20:00,985.74,15.79,290.14,14.27,90.7,17.97,16.3,1.67,10.35,16.53,1180.99,1.18,1.64,212.8
11.07.2012 01:20:00,985.56,15.03,289.39,13.84,92.6,17.11,15.85,1.27,10.06,16.08,1184.09,1.2,1.92,199.8
11.07.2012 02:20:00,985.48,13.84,288.2,13.1,95.3,15.84,15.1,0.74,9.59,15.32,1189.25,0.58,1.04,173.1
11.07.2012 03:20:00,985.44,13.93,288.3,13.46,97.0,15.94,15.46,0.48,9.82,15.69,1188.66,1.61,2.4,199.9
11.07.2012 04:20:00,985.86,14.15,288.48,13.46,95.6,16.17,15.45,0.71,9.81,15.68,1188.26,1.98,3.04,11.85
11.07.2012 05:20:00,986.16,14.56,288.87,13.75,94.9,16.6,15.75,0.85,10.0,15.97,1186.79,0.29,0.52,348.8
11.07.2012 06:20:00,986.35,14.91,289.2,14.02,94.4,16.98,16.03,0.95,10.17,16.25,1185.46,1.58,2.68,238.0
11.07.2012 07:20:00,986.27,16.52,290.83,15.06,91.1,18.82,17.15,1.68,10.89,17.39,1178.26,0.69,1.2,88.1
11.07.2012 08:20:00,986.61,18.13,292.42,14.28,78.2,20.84,16.3,4.54,10.34,16.52,1172.54,1.03,1.88,230.2
11.07.2012 09:20:00,986.51,19.24,293.54,13.11,67.63,22.34,15.11,7.23,9.58,15.32,1168.51,4.21,6.97,218.2
11.07.2012 10:20:00,986.52,19.57,293.87,10.31,55.04,22.8,12.55,10.25,7.95,12.72,1168.35,6.03,9.43,226.1
11.07.2012 11:20:00,986.32,20.04,294.36,10.21,53.11,23.48,12.47,11.01,7.9,12.64,1166.28,6.05,8.97,211.4
11.07.2012 12:20:00,986.39,20.47,294.78,9.65,49.82,24.11,12.01,12.1,7.61,12.18,1164.86,4.36,7.36,218.5
11.07.2012 13:20:00,986.65,20.63,294.92,8.69,46.22,24.35,11.25,13.09,7.13,11.41,1164.87,5.92,10.63,219.3
11.07.2012 14:20:00,986.25,20.93,295.26,8.27,44.1,24.8,10.94,13.86,6.93,11.09,1163.35,4.38,9.41,223.2
11.07.2012 15:20:00,985.78,21.08,295.45,8.36,43.95,25.03,11.0,14.03,6.97,11.16,1162.17,5.39,8.09,209.3
11.07.2012 16:20:00,985.66,20.72,295.1,9.36,48.11,24.48,11.78,12.71,7.47,11.95,1163.11,3.55,5.28,198.7
11.07.2012 17:20:00,985.49,20.8,295.19,9.25,47.52,24.61,11.69,12.91,7.41,11.86,1162.63,5.0,8.45,220.3
11.07.2012 18:20:00,985.6,18.96,293.33,10.59,58.27,21.95,12.79,9.16,8.11,12.98,1169.59,2.61,4.32,258.9
11.07.2012 19:20:00,986.03,18.72,293.06,10.28,57.93,21.63,12.53,9.1,7.94,12.71,1171.18,2.98,5.72,265.1
11.07.2012 20:20:00,986.56,15.7,289.98,10.32,70.3,17.86,12.56,5.31,7.96,12.73,1184.05,2.09,3.28,259.7
11.07.2012 21:20:00,986.79,15.54,289.8,10.29,70.9,17.68,12.54,5.15,7.94,12.7,1184.99,1.38,1.96,248.9
11.07.2012 22:20:00,987.21,15.33,289.55,10.46,72.7,17.44,12.68,4.76,8.03,12.85,1186.3,1.18,1.96,273.0
11.07.2012 23:20:00,987.21,15.04,289.26,9.94,71.5,17.12,12.24,4.88,7.75,12.4,1187.69,0.83,2.04,246.1
12.07.2012 00:20:00,987.04,14.78,289.02,9.71,71.6,16.84,12.06,4.78,7.63,12.21,1188.64,2.07,3.16,210.5
12.07.2012 01:20:00,986.97,14.23,288.47,10.01,75.7,16.25,12.3,3.95,7.79,12.46,1190.72,1.68,2.76,220.1
12.07.2012 02:20:00,986.99,13.98,288.22,9.85,76.1,15.99,12.17,3.82,7.7,12.33,1191.84,5.35,7.39,211.6
12.07.2012 03:20:00,987.2,12.96,287.18,9.32,78.5,14.96,11.74,3.22,7.43,11.89,1196.54,3.85,6.37,216.6
12.07.2012 04:20:00,987.15,11.73,285.95,10.11,89.8,13.8,12.39,1.41,7.84,12.55,1201.35,2.79,3.56,201.0
12.07.2012 05:20:00,987.07,12.08,286.3,10.58,90.5,14.12,12.78,1.34,8.09,12.94,1199.6,1.05,1.92,178.3
12.07.2012 06:20:00,987.0,13.84,288.08,10.55,80.5,15.84,12.75,3.09,8.08,12.92,1192.17,4.66,6.37,206.3
12.07.2012 07:20:00,987.37,14.58,288.79,10.11,74.5,16.62,12.38,4.24,7.84,12.54,1189.72,5.58,7.89,209.7
12.07.2012 08:20:00,987.22,15.26,289.48,9.18,66.97,17.37,11.63,5.74,7.36,11.78,1187.08,5.74,10.81,210.1
12.07.2012 09:20:00,986.92,16.1,290.35,8.66,61.29,18.33,11.23,7.09,7.11,11.38,1183.45,5.98,10.05,214.1
12.07.2012 10:20:00,986.74,16.92,291.19,8.5,57.55,19.31,11.11,8.2,7.03,11.26,1179.94,3.57,6.6,234.9
12.07.2012 11:20:00,986.2,17.35,291.67,8.6,56.38,19.84,11.19,8.65,7.09,11.34,1177.52,3.74,6.52,223.8
12.07.2012 12:20:00,985.53,18.49,292.87,8.59,52.45,21.32,11.18,10.14,7.09,11.35,1172.11,5.23,8.51,219.9
12.07.2012 13:20:00,986.09,15.87,290.19,10.34,69.65,18.06,12.58,5.48,7.97,12.76,1182.78,3.33,10.97,237.8
12.07.2012 14:20:00,986.9,14.99,289.24,8.81,66.47,17.07,11.34,5.72,7.18,11.5,1187.93,2.88,5.36,226.7
12.07.2012 15:20:00,986.97,14.79,289.03,7.54,61.78,16.85,10.41,6.44,6.59,10.55,1189.27,1.34,3.12,10.07
12.07.2012 16:20:00,987.69,11.02,285.19,8.55,84.7,13.16,11.15,2.01,7.05,11.29,1205.59,1.89,3.64,235.1
12.07.2012 17:20:00,987.79,15.68,289.86,10.59,71.7,17.84,12.79,5.05,8.09,12.95,1185.51,1.92,6.13,245.8
12.07.2012 18:20:00,988.28,15.71,289.85,10.95,73.3,17.88,13.1,4.77,8.29,13.26,1185.83,1.33,3.16,250.0
12.07.2012 19:20:00,988.49,14.87,288.99,10.06,72.9,16.94,12.35,4.59,7.81,12.49,1189.89,1.13,1.76,243.1
12.07.2012 20:20:00,988.81,13.82,287.91,10.08,78.1,15.82,12.36,3.47,7.81,12.5,1194.63,1.07,1.64,253.4
12.07.2012 21:20:00,989.23,12.58,286.63,9.74,82.8,14.59,12.08,2.51,7.63,12.21,1200.45,2.56,3.32,251.3
12.07.2012 22:20:00,989.07,11.32,285.38,9.12,86.3,13.43,11.59,1.84,7.32,11.71,1205.8,1.16,1.96,223.9
12.07.2012 23:20:00,988.74,10.81,284.89,9.3,90.4,12.98,11.73,1.25,7.41,11.87,1207.5,1.37,2.64,188.1
13.07.2012 00:20:00,988.5,10.05,284.15,8.99,93.1,12.34,11.48,0.85,7.26,11.62,1210.56,1.2,1.84,205.0
13.07.2012 01:20:00,987.72,9.77,283.93,8.7,93.0,12.11,11.26,0.85,7.12,11.4,1210.9,1.08,2.28,161.7
13.07.2012 02:20:00,987.28,9.85,284.05,8.49,91.2,12.17,11.1,1.07,7.02,11.24,1210.09,1.31,2.4,189.7
13.07.2012 03:20:00,986.55,9.7,283.96,8.51,92.3,12.05,11.12,0.93,7.04,11.27,1209.82,1.51,2.68,200.3
13.07.2012 04:20:00,985.93,9.8,284.11,8.49,91.5,12.13,11.1,1.03,7.03,11.26,1208.64,1.02,1.72,208.2
13.07.2012 05:20:00,985.54,9.96,284.3,8.79,92.4,12.26,11.33,0.93,7.18,11.5,1207.37,0.82,1.72,186.6
13.07.2012 06:20:00,985.31,10.6,284.96,9.55,93.2,12.8,11.93,0.87,7.56,12.11,1204.09,1.99,3.44,177.2
13.07.2012 07:20:00,984.67,11.52,285.94,10.83,95.5,13.61,12.99,0.61,8.25,13.2,1198.92,2.41,3.96,178.3
13.07.2012 08:20:00,984.12,12.5,286.97,11.63,94.4,14.51,13.7,0.81,8.71,13.92,1193.81,2.54,3.82,170.2
13.07.2012 09:20:00,983.58,13.46,287.98,12.01,90.9,15.46,14.05,1.41,8.93,14.28,1189.0,3.38,4.69,175.6
13.07.2012 10:20:00,983.42,14.31,288.85,11.99,85.9,16.33,14.03,2.3,8.92,14.27,1185.3,3.33,5.13,179.6
13.07.2012 11:20:00,983.07,15.03,289.6,12.41,84.3,17.11,14.42,2.69,9.18,14.67,1181.73,3.51,5.57,198.1
13.07.2012 12:20:00,982.51,15.34,289.96,12.67,84.1,17.46,14.68,2.78,9.35,14.94,1179.67,3.14,5.44,187.3
13.07.2012 13:20:00,981.79,16.35,291.04,12.53,78.1,18.62,14.54,4.08,9.27,14.81,1174.75,2.71,4.28,183.3
13.07.2012 14:20:00,981.27,17.57,292.31,11.42,67.16,20.12,13.51,6.61,8.61,13.77,1169.66,5.07,6.61,203.6
13.07.2012 15:20:00,980.87,18.15,292.92,11.4,64.67,20.87,13.5,7.37,8.6,13.76,1166.86,4.8,7.32,207.0
13.07.2012 16:20:00,980.58,17.66,292.46,11.46,66.97,20.23,13.55,6.68,8.64,13.82,1168.46,5.24,7.81,214.8
13.07.2012 17:20:00,980.26,17.99,292.81,12.1,68.42,20.66,14.13,6.52,9.02,14.42,1166.49,4.33,6.56,203.8
13.07.2012 18:20:00,979.97,18.04,292.89,12.15,68.45,20.72,14.19,6.54,9.05,14.48,1165.92,6.37,9.61,207.1
13.07.2012 19:20:00,979.64,17.66,292.54,12.15,70.1,20.23,14.18,6.05,9.06,14.48,1167.04,2.16,3.56,189.3
13.07.2012 20:20:00,979.28,16.62,291.52,12.36,75.9,18.94,14.38,4.57,9.18,14.68,1170.71,2.42,3.48,196.4
13.07.2012 21:20:00,979.17,16.43,291.34,12.53,77.7,18.72,14.54,4.17,9.29,14.85,1171.27,2.42,3.2,203.8
13.07.2012 22:20:00,978.82,16.22,291.16,12.69,79.6,18.47,14.7,3.77,9.39,15.02,1171.63,1.64,2.12,199.4
13.07.2012 23:20:00,978.43,16.08,291.05,12.8,80.9,18.3,14.81,3.5,9.47,15.13,1171.68,1.34,2.32,170.3
14.07.2012 00:20:00,978.21,16.06,291.05,13.01,82.1,18.28,15.01,3.27,9.6,15.34,1171.4,2.92,3.88,195.2
14.07.2012 01:20:00,978.0,14.74,289.74,13.65,93.2,16.79,15.65,1.14,10.02,16.0,1176.22,1.66,2.36,178.0
14.07.2012 02:20:00,977.28,14.26,289.32,13.78,96.9,16.28,15.78,0.5,10.1,16.14,1177.26,2.17,3.16,179.0
14.07.2012 03:20:00,976.39,14.3,289.43,13.88,97.3,16.32,15.88,0.44,10.18,16.27,1175.97,2.16,2.72,188.5
14.07.2012 04:20:00,975.78,14.61,289.8,13.79,94.8,16.65,15.79,0.87,10.13,16.18,1174.01,2.35,3.2,203.4
14.07.2012 05:20:00,975.09,14.47,289.71,13.9,96.4,16.5,15.91,0.59,10.21,16.32,1173.69,1.8,2.26,191.7
14.07.2012 06:20:00,974.47,14.99,290.29,14.13,94.6,17.07,16.15,0.92,10.37,16.57,1170.71,1.82,3.0,178.3
14.07.2012 07:20:00,974.13,16.23,291.57,14.64,90.3,18.48,16.69,1.79,10.72,17.13,1165.04,3.27,5.4,190.2
14.07.2012 08:20:00,975.01,16.69,291.96,13.76,82.8,19.03,15.76,3.27,10.11,16.16,1164.67,6.81,9.87,212.0
14.07.2012 09:20:00,976.5,15.72,290.85,14.36,91.6,17.89,16.38,1.5,10.5,16.78,1170.09,1.65,3.52,217.6
14.07.2012 10:20:00,977.13,15.88,290.96,13.54,86.0,18.07,15.54,2.53,9.95,15.9,1170.59,4.15,6.28,209.7
14.07.2012 11:20:00,977.58,17.81,292.86,14.01,78.4,20.43,16.01,4.41,10.25,16.38,1163.15,5.52,9.49,218.8
14.07.2012 12:20:00,978.64,17.28,292.24,14.92,86.0,19.75,16.99,2.77,10.87,17.36,1166.1,2.7,5.64,231.0
14.07.2012 13:20:00,979.31,17.78,292.68,13.25,74.8,20.39,15.25,5.14,9.74,15.57,1165.69,2.51,4.56,246.2
14.07.2012 14:20:00,980.09,16.14,290.97,13.07,82.0,18.37,15.07,3.31,9.62,15.37,1173.32,1.13,4.78,43.31
14.07.2012 15:20:00,980.7,18.34,293.13,12.16,67.2,21.12,14.19,6.93,9.05,14.47,1165.59,3.74,8.41,232.2
14.07.2012 16:20:00,981.4,17.91,292.64,11.03,64.09,20.56,13.17,7.38,8.39,13.42,1168.61,4.19,7.57,240.1
14.07.2012 17:20:00,981.75,18.0,292.7,10.99,63.52,20.67,13.13,7.54,8.36,13.37,1168.68,4.17,7.24,220.1
14.07.2012 18:20:00,982.18,17.66,292.32,10.78,64.0,20.23,12.95,7.28,8.24,13.18,1170.65,2.47,5.78,238.3
14.07.2012 19:20:00,982.47,14.99,289.61,12.6,85.6,17.07,14.61,2.46,9.3,14.87,1181.08,0.85,1.56,227.6
14.07.2012 20:20:00,982.57,14.34,288.95,11.77,84.5,16.37,13.83,2.54,8.8,14.07,1184.23,2.15,2.66,211.4
14.07.2012 21:20:00,982.89,13.98,288.56,11.73,86.3,15.99,13.8,2.19,8.78,14.04,1186.12,1.56,2.74,210.3
14.07.2012 22:20:00,983.23,13.31,287.86,10.78,84.6,15.31,12.95,2.36,8.23,13.17,1189.7,0.31,0.84,274.8
14.07.2012 23:20:00,983.06,13.37,287.93,10.2,81.1,15.37,12.46,2.9,7.92,12.68,1189.47,1.49,2.44,239.6
15.07.2012 00:20:00,983.22,12.76,287.31,10.04,83.5,14.76,12.33,2.44,7.84,12.54,1192.26,2.89,3.68,212.4
15.07.2012 01:20:00,983.61,13.37,287.89,10.0,80.0,15.37,12.29,3.07,7.81,12.5,1190.21,1.87,3.6,223.6
15.07.2012 02:20:00,983.99,12.87,287.35,9.59,80.4,14.87,11.96,2.91,7.59,12.15,1192.91,1.75,2.64,208.4
15.07.2012 03:20:00,984.1,11.71,286.18,9.55,86.6,13.78,11.93,1.85,7.58,12.12,1197.92,1.12,1.84,225.4
15.07.2012 04:20:00,984.15,12.34,286.81,9.98,85.5,14.36,12.28,2.08,7.8,12.48,1195.17,2.29,2.84,215.2
15.07.2012 05:20:00,984.38,12.34,286.79,10.19,86.7,14.36,12.45,1.91,7.91,12.65,1195.37,1.6,2.16,222.9
15.07.2012 06:20:00,984.45,14.84,289.29,10.58,75.6,16.9,12.78,4.12,8.11,12.98,1184.93,3.82,5.73,209.1
15.07.2012 07:20:00,984.81,15.88,290.31,10.66,71.1,18.07,12.85,5.22,8.16,13.05,1181.07,4.33,6.45,208.2
15.07.2012 08:20:00,985.18,17.32,291.72,10.67,64.92,19.8,12.86,6.95,8.16,13.05,1175.66,2.62,7.05,209.9
15.07.2012 09:20:00,985.39,17.34,291.73,10.31,63.32,19.83,12.56,7.27,7.96,12.74,1175.96,4.69,7.57,211.9
15.07.2012 10:20:00,985.33,18.55,292.95,10.32,58.71,21.4,12.56,8.84,7.97,12.75,1171.01,2.8,6.38,226.6
15.07.2012 11:20:00,985.19,19.77,294.18,9.89,52.86,23.09,12.2,10.88,7.74,12.39,1166.13,2.23,4.4,274.4
15.07.2012 12:20:00,985.31,18.37,292.77,10.52,60.15,21.16,12.73,8.43,8.07,12.92,1171.64,5.53,10.01,218.1
15.07.2012 13:20:00,985.27,19.61,294.02,10.72,56.42,22.86,12.9,9.96,8.18,13.09,1166.55,1.67,3.64,275.9
15.07.2012 14:20:00,985.55,20.78,295.17,9.67,48.94,24.58,12.03,12.55,7.63,12.2,1162.63,2.88,6.36,264.0
15.07.2012 15:20:00,986.08,18.91,293.24,9.19,53.2,21.89,11.64,10.24,7.38,11.81,1170.88,3.06,6.12,259.7
15.07.2012 16:20:00,986.83,18.28,292.55,10.66,61.06,21.04,12.85,8.19,8.14,13.02,1173.76,3.92,7.12,265.7
15.07.2012 17:20:00,987.28,16.08,290.3,11.68,75.1,18.3,13.75,4.56,8.71,13.92,1182.82,2.25,3.52,255.5
15.07.2012 18:20:00,988.01,17.78,291.95,10.68,63.1,20.39,12.86,7.52,8.14,13.02,1177.18,1.34,2.76,268.8
15.07.2012 19:20:00,988.6,16.06,290.17,12.79,80.9,18.28,14.79,3.49,9.36,14.96,1184.02,0.71,1.52,166.1
15.07.2012 20:20:00,989.43,15.24,289.28,12.83,85.5,17.34,14.83,2.51,9.38,14.99,1188.37,1.1,1.68,193.3
15.07.2012 21:20:00,990.09,14.8,288.78,12.68,87.1,16.86,14.68,2.17,9.28,14.83,1191.05,1.14,1.6,213.6
15.07.2012 22:20:00,990.71,14.46,288.39,12.99,90.9,16.49,14.99,1.5,9.47,15.13,1193.07,0.95,1.52,203.1
15.07.2012 23:20:00,991.36,14.3,288.17,11.89,85.4,16.32,13.94,2.38,8.79,14.06,1195.0,1.37,2.0,249.3
16.07.2012 00:20:00,991.84,14.41,288.24,10.74,78.6,16.44,12.92,3.52,8.14,13.03,1195.59,3.05,4.64,260.3
16.07.2012 01:20:00,992.23,14.35,288.15,10.86,79.5,16.38,13.02,3.36,8.2,13.12,1196.27,2.24,4.36,258.0
16.07.2012 02:20:00,992.67,14.05,287.82,11.01,81.9,16.06,13.15,2.91,8.28,13.25,1197.99,0.59,1.64,244.0
16.07.2012 03:20:00,993.23,13.95,287.67,11.04,82.6,15.96,13.18,2.78,8.3,13.27,1199.07,0.86,2.04,243.1
16.07.2012 04:20:00,993.71,13.8,287.48,10.79,82.0,15.8,12.96,2.84,8.15,13.04,1200.39,1.56,2.56,258.0
16.07.2012 05:20:00,994.63,12.48,286.08,10.5,87.7,14.5,12.71,1.78,7.99,12.78,1207.16,2.05,4.32,298.0
16.07.2012 06:20:00,995.18,11.47,285.02,10.04,90.9,13.56,12.33,1.23,7.74,12.39,1212.31,1.49,2.16,257.1
16.07.2012 07:20:00,995.63,13.07,286.59,10.45,84.1,15.07,12.67,2.4,7.95,12.73,1205.91,2.0,3.76,241.5
16.07.2012 08:20:00,996.05,15.31,288.8,10.42,72.6,17.42,12.65,4.77,7.94,12.7,1197.07,3.08,6.81,253.2
16.07.2012 09:20:00,996.33,15.91,289.37,9.08,63.81,18.11,11.55,6.55,7.24,11.6,1195.42,3.17,5.64,243.6
16.07.2012 10:20:00,996.46,15.7,289.15,8.5,62.2,17.86,11.11,6.75,6.97,11.15,1196.65,3.25,6.72,240.3
16.07.2012 11:20:00,996.67,16.1,289.54,7.74,57.57,18.33,10.55,7.78,6.61,10.59,1195.5,4.67,8.63,247.0
16.07.2012 12:20:00,996.51,16.65,290.1,8.02,56.65,18.98,10.75,8.23,6.74,10.79,1192.94,4.14,8.37,229.1
16.07.2012 13:20:00,996.06,17.22,290.71,8.11,54.96,19.68,10.82,8.86,6.78,10.86,1190.03,6.2,8.73,208.0
16.07.2012 14:20:00,995.99,17.59,291.08,7.95,53.14,20.14,10.7,9.44,6.71,10.75,1188.49,4.64,8.99,238.8
16.07.2012 15:20:00,995.44,18.77,292.31,7.55,48.01,21.69,10.42,11.28,6.53,10.46,1183.16,5.16,9.13,220.4
16.07.2012 16:20:00,995.69,18.26,291.78,7.22,48.45,21.01,10.18,10.83,6.38,10.22,1185.63,3.34,7.61,256.1
16.07.2012 17:20:00,995.41,18.81,292.35,7.57,47.96,21.75,10.43,11.32,6.54,10.48,1182.95,3.2,5.8,226.2
